#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2023-04-22-07-40-37
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]
1679466344.848412	Ca0ixJjbLnyBP72nb	192.168.177.25	59422	224.0.0.252	5355	udp	dns	0.418499	66	0	S0	-	-	0	D	2	122	0	0	-
1679466347.223922	CvXkcd7jICRMHDtJ1	fe80::ec8e:f796:f016:6de7	65021	ff02::1:3	5355	udp	dns	0.427093	66	0	S0	-	-	0	D	2	162	0	0	-
1679466347.224165	CxHj9D3nKTZUorTZDc	192.168.177.25	65021	224.0.0.252	5355	udp	dns	0.427193	66	0	S0	-	-	0	D	2	122	0	0	-
1679466349.608268	C17NYq2Rt3UYlBO9pb	fe80::ec8e:f796:f016:6de7	53956	ff02::1:3	5355	udp	dns	0.421863	66	0	S0	-	-	0	D	2	162	0	0	-
1679466349.609462	CcUXQ9rPPBN7JFMea	192.168.177.25	53956	224.0.0.252	5355	udp	dns	0.420880	66	0	S0	-	-	0	D	2	122	0	0	-
1679466352.008150	C4dJ363Gr2aWYiRefe	fe80::ec8e:f796:f016:6de7	53739	ff02::1:3	5355	udp	dns	0.410301	66	0	S0	-	-	0	D	2	162	0	0	-
1679466352.008447	CPGs9y4lqoZroo5Zl7	192.168.177.25	53739	224.0.0.252	5355	udp	dns	0.410243	66	0	S0	-	-	0	D	2	122	0	0	-
1679466354.292707	CsvY802Og3KYkrlzMi	fe80::ec8e:f796:f016:6de7	52844	ff02::1:3	5355	udp	dns	0.407008	66	0	S0	-	-	0	D	2	162	0	0	-
1679466354.292994	CCjeiJ2xxZjjAkprei	192.168.177.25	52844	224.0.0.252	5355	udp	dns	0.406974	66	0	S0	-	-	0	D	2	122	0	0	-
1679466337.468735	CiPJQ4opGwyWhpjVb	192.168.177.25	59515	142.251.1.100	443	tcp	-	23.003949	1	0	SF	-	-	0	DaFfA	3	121	2	92	-
1679466335.785836	Ci8v83950fNYt5zl1	192.168.177.25	59510	64.233.165.194	443	tcp	-	24.687259	1	0	SF	-	-	0	DaFfA	3	121	2	92	-
1679466335.832719	CMDXaT1SzQJmjPmBY9	192.168.177.25	59512	216.58.210.163	443	tcp	-	24.640376	1	0	SF	-	-	0	DaFfA	3	121	2	92	-
1679466356.683971	CZZHmc2iWdtyEBD6je	fe80::ec8e:f796:f016:6de7	49995	ff02::1:3	5355	udp	dns	0.414860	66	0	S0	-	-	0	D	2	162	0	0	-
1679466356.684305	CKy2pz3yCHKdc1cjS3	192.168.177.25	49995	224.0.0.252	5355	udp	dns	0.414713	66	0	S0	-	-	0	D	2	122	0	0	-
1679466359.090950	ChQifa4WckuAJdYIzh	fe80::ec8e:f796:f016:6de7	60307	ff02::1:3	5355	udp	dns	0.410986	66	0	S0	-	-	0	D	2	162	0	0	-
1679466359.091255	CsBpUT2nzFUxl3fd7i	192.168.177.25	60307	224.0.0.252	5355	udp	dns	0.411812	66	0	S0	-	-	0	D	2	122	0	0	-
1679466361.504345	CkkYoZ2hqKEHw9K448	fe80::ec8e:f796:f016:6de7	62324	ff02::1:3	5355	udp	dns	0.414490	66	0	S0	-	-	0	D	2	162	0	0	-
1679466361.504652	CGhAiQtkolWmVenrl	192.168.177.25	62324	224.0.0.252	5355	udp	dns	0.415070	66	0	S0	-	-	0	D	2	122	0	0	-
1679466363.901130	C09GCw4hyu74uYTZPb	fe80::ec8e:f796:f016:6de7	64710	ff02::1:3	5355	udp	dns	0.429426	66	0	S0	-	-	0	D	2	162	0	0	-
1679466363.904721	Csvf2c3OQFOakcJU4k	192.168.177.25	64710	224.0.0.252	5355	udp	dns	0.426035	66	0	S0	-	-	0	D	2	122	0	0	-
1679466370.223287	CcTSED4A7deiDPcRF2	192.168.177.25	59524	192.168.177.228	53	tcp	dns	0.291842	40	97	SF	-	-	0	ShADTadFf	8	412	8	421	-
1679466370.220644	CmDcIt8mUnQDSW0ai	192.168.177.25	59519	192.168.177.228	53	tcp	dns	0.294485	45	141	SF	-	-	0	ShDadAFf	6	297	6	393	-
1679466370.221276	CpBJgV2pKPKsraWBL2	192.168.177.25	59520	192.168.177.228	53	tcp	dns	0.296691	45	95	SF	-	-	0	ShADaTdFf	8	420	7	399	-
1679466370.222934	CheuCB3LhtIchdIp0l	192.168.177.25	59523	192.168.177.228	53	tcp	dns	0.415467	40	56	SF	-	-	0	ShADaTdFf	8	412	6	332	-
1679466370.222048	CteqZV22v7PIJU5hw6	192.168.177.25	59521	192.168.177.228	53	tcp	dns	0.419000	35	51	SF	-	-	0	ShADTadFf	8	402	5	263	-
1679466370.222448	CcRkaDZuhbbsDvBm9	192.168.177.25	59522	192.168.177.228	53	tcp	dns	0.420575	35	92	SF	-	-	0	ShADTadFf	8	402	5	304	-
1679466370.520222	CuIqQh2dEVtKveCDKl	192.168.177.25	59528	192.168.177.228	53	tcp	dns	0.175403	37	94	SF	-	-	0	ShADadFf	7	329	6	346	-
1679466370.516478	Cbh12EcTakFsRBfFj	192.168.177.25	59525	192.168.177.228	53	tcp	dns	0.179147	34	70	SF	-	-	0	ShADadFf	7	326	6	322	-
1679466370.519859	CyPrpy4dHAHaAyXoEi	192.168.177.25	59527	192.168.177.228	53	tcp	dns	0.177062	37	53	SF	-	-	0	ShADadFf	7	329	6	305	-
1679466370.527953	CUWLHs4Xt8GTKzAPU5	192.168.177.25	59529	192.168.177.228	53	tcp	dns	0.169872	44	140	SF	-	-	0	ShADadFf	7	336	6	392	-
1679466370.529007	CijaX94uLds50Ixicc	192.168.177.25	59530	192.168.177.228	53	tcp	dns	0.196988	44	101	SF	-	-	0	ShADadFf	7	336	6	353	-
1679466370.516843	CyQBgp3GSXksQNDlGe	192.168.177.25	59526	192.168.177.228	53	tcp	dns	0.404669	34	104	SF	-	-	0	ShADFaTdfR	7	360	5	328	-
1679466371.031742	CnRRdx4PlTiGXaazW8	192.168.177.25	59534	192.168.177.228	53	tcp	dns	0.187293	45	90	SF	-	-	0	ShADadFf	7	337	6	342	-
1679466366.309487	C8uj6R2SkqCerxf0G6	fe80::ec8e:f796:f016:6de7	57074	ff02::1:3	5355	udp	dns	0.408728	66	0	S0	-	-	0	D	2	162	0	0	-
1679466366.309731	CQD9gs3wsy4H3JFPi6	192.168.177.25	57074	224.0.0.252	5355	udp	dns	0.408725	66	0	S0	-	-	0	D	2	122	0	0	-
1679466371.032154	CEKYO84SdIolly8KLj	192.168.177.25	59535	192.168.177.228	53	tcp	dns	0.294631	45	131	SF	-	-	0	ShADadFf	7	337	6	383	-
1679466371.637865	CvAall3Y0B8Glc6sja	192.168.177.25	59537	192.168.177.228	53	tcp	dns	0.253808	35	51	SF	-	-	0	ShADadFf	7	327	6	303	-
1679466371.638538	CDlkrp2lrSsi0RtDrk	192.168.177.25	59538	192.168.177.228	53	tcp	dns	0.472733	35	92	SF	-	-	0	ShADFaTdfR	7	362	5	316	-
1679466368.722763	C20iXR12Y8iktokZf1	fe80::ec8e:f796:f016:6de7	52054	ff02::1:3	5355	udp	dns	0.410682	66	0	S0	-	-	0	D	2	162	0	0	-
1679466368.723200	C0wIwr1VyKdHzx1ar4	192.168.177.25	52054	224.0.0.252	5355	udp	dns	0.410464	66	0	S0	-	-	0	D	2	122	0	0	-
1679466375.527720	Cu0P682kIoTcPgAeId	192.168.177.25	59541	192.168.177.228	53	tcp	dns	0.161192	78	123	SF	-	-	0	ShADadFf	7	370	6	375	-
1679466375.529650	Cai1Cw2hhOwR0KJC42	192.168.177.25	59543	192.168.177.228	53	tcp	dns	0.165048	77	122	SF	-	-	0	ShADadFf	7	369	6	374	-
1679466375.528290	CaLuVv5FhwuuQvKx2	192.168.177.25	59542	192.168.177.228	53	tcp	dns	0.167541	78	164	SF	-	-	0	ShADadFf	7	370	6	416	-
1679466371.099321	CQ8m8h1CznaU7uSUak	fe80::ec8e:f796:f016:6de7	64410	ff02::1:3	5355	udp	dns	0.415228	66	0	S0	-	-	0	D	2	162	0	0	-
1679466371.099576	COOwA42cuiKYbFeC0h	192.168.177.25	64410	224.0.0.252	5355	udp	dns	0.415264	66	0	S0	-	-	0	D	2	122	0	0	-
1679466375.997216	CcMOATJLhopkqI67d	192.168.177.25	59545	192.168.177.228	53	tcp	dns	0.157513	48	64	SF	-	-	0	ShADadFf	7	340	6	316	-
1679466375.997717	CgCzyZ1IsH3mXw3DZa	192.168.177.25	59546	192.168.177.228	53	tcp	dns	0.159314	48	98	SF	-	-	0	ShADadFf	7	340	6	350	-
1679466376.207909	CGJpxp2tqAOqiNCPqa	192.168.177.25	59547	192.168.177.228	53	tcp	dns	0.181077	51	163	SF	-	-	0	ShADadFf	7	343	6	415	-
1679466376.208650	Cy4cH62sgWzBoEV31g	192.168.177.25	59548	192.168.177.228	53	tcp	dns	0.181095	51	108	SF	-	-	0	ShADadFf	7	343	6	360	-
1679466376.260131	CNrk8K2D9P2oOka4ti	192.168.177.25	59549	192.168.177.228	53	tcp	dns	0.156004	34	50	SF	-	-	0	ShADadFf	7	326	6	302	-
1679466376.260666	CrXdxa28DsZm84HABc	192.168.177.25	59550	192.168.177.228	53	tcp	dns	0.165527	34	59	SF	-	-	0	ShADadFf	7	326	6	311	-
1679466376.285835	CcV4lSUVPFZ7rdrC2	192.168.177.25	59553	192.168.177.228	53	tcp	dns	0.152756	34	99	SF	-	-	0	ShADadFf	7	326	6	351	-
1679466376.461216	CPjn7V1QJ65iocpwZa	192.168.177.25	59556	192.168.177.228	53	tcp	dns	0.186520	35	96	SF	-	-	0	ShADadFf	7	327	6	348	-
1679466376.461639	CeBTzY2MMHELmqtcc4	192.168.177.25	59557	192.168.177.228	53	tcp	dns	0.187472	35	130	SF	-	-	0	ShADadFf	7	327	6	382	-
1679466376.780596	Cnaupd1TqYHfwlR0Uf	192.168.177.25	59559	192.168.177.228	53	tcp	dns	0.152843	34	50	SF	-	-	0	ShADadFf	7	326	6	302	-
1679466376.284785	CeJNED2myZYVLRDMth	192.168.177.25	59552	192.168.177.228	53	tcp	dns	0.781956	34	50	SF	-	-	0	ShADaFdfR	6	286	6	302	-
1679466375.530112	CivYG34pt9pjQwyZf1	192.168.177.25	59544	192.168.177.228	53	tcp	dns	2.046665	77	163	SF	-	-	0	ShADaFdfR	6	329	6	415	-
1679466373.480498	CCkvYNjqpkx9WFdu5	fe80::ec8e:f796:f016:6de7	62530	ff02::1:3	5355	udp	dns	0.410966	66	0	S0	-	-	0	D	2	162	0	0	-
1679466373.480752	CFG3ul1xtnDJmPzqBk	192.168.177.25	62530	224.0.0.252	5355	udp	dns	0.410916	66	0	S0	-	-	0	D	2	122	0	0	-
1679466379.302899	CEeEzF1CRpVMVtoK5g	192.168.177.25	59562	192.168.177.228	53	tcp	dns	0.164490	35	85	SF	-	-	0	ShADadFf	7	327	6	337	-
1679466379.302448	CejUHu4UufCQNd2B0b	192.168.177.25	59561	192.168.177.228	53	tcp	dns	0.164941	35	51	SF	-	-	0	ShADadFf	7	327	6	303	-
1679466379.461293	CXUd6YGtrrR5LP3r7	192.168.177.25	59563	216.58.210.174	443	tcp	ssl	4.235588	517	0	RSTR	-	-	0	ShADrrrrrr	3	649	12	492	-
1679466379.569258	CAGdzcPx4eBJFiX6	192.168.177.25	59564	216.58.210.174	443	tcp	ssl	3.896768	517	0	RSTR	-	-	0	ShADrrrrrr	3	649	12	492	-
1679466375.861045	CcOijJ3s3A0qIPlnn9	fe80::ec8e:f796:f016:6de7	59318	ff02::1:3	5355	udp	dns	0.412956	66	0	S0	-	-	0	D	2	162	0	0	-
1679466375.861286	CGsh0w2PVp1JcZI979	192.168.177.25	59318	224.0.0.252	5355	udp	dns	0.412943	66	0	S0	-	-	0	D	2	122	0	0	-
1679466381.446492	CWwL6u1MDS9UDmJSi8	192.168.177.25	59565	192.168.177.228	53	tcp	dns	0.156387	39	159	SF	-	-	0	ShADadFf	7	331	6	411	-
1679466381.446850	CfDG5ppN6WUnOy3r9	192.168.177.25	59566	192.168.177.228	53	tcp	dns	0.157526	39	113	SF	-	-	0	ShADadFf	7	331	6	365	-
1679466378.255551	C4DA3k1qBl44hPQfVl	fe80::ec8e:f796:f016:6de7	63288	ff02::1:3	5355	udp	dns	0.422521	66	0	S0	-	-	0	D	2	162	0	0	-
1679466378.255852	CTGMzi4luYXrPIJ4Wf	192.168.177.25	63288	224.0.0.252	5355	udp	dns	0.422453	66	0	S0	-	-	0	D	2	122	0	0	-
1679466383.747988	CAcc4KxvTqtpFm6Df	192.168.177.25	59571	216.58.210.174	443	tcp	ssl	3.900909	517	0	RSTR	-	-	0	ShADrrrrrr	3	649	12	492	-
1679466383.743746	CwfIgX1eUPWQnV615a	192.168.177.25	59568	192.168.177.228	53	tcp	dns	0.196112	33	94	SF	-	-	0	ShADadFf	7	325	6	346	-
1679466383.742936	Cs20OC35Y5qkQSb2Qa	192.168.177.25	59567	192.168.177.228	53	tcp	dns	0.196922	33	97	SF	-	-	0	ShDadAFf	6	285	6	349	-
1679466383.744857	CUtpcQlZm33NZnhs5	192.168.177.25	59569	192.168.177.228	53	tcp	dns	0.195778	32	80	SF	-	-	0	ShADadFf	7	324	6	332	-
1679466383.745604	CRFfXD1RHWcBGVBKO5	192.168.177.25	59570	192.168.177.228	53	tcp	dns	0.196573	32	102	SF	-	-	0	ShADadFf	7	324	6	354	-
1679466383.877990	CcMcXf2TmL2VSdCZja	192.168.177.25	59572	216.58.210.174	443	tcp	ssl	3.826589	517	0	RSTR	-	-	0	ShADrrrrrr	3	649	12	492	-
1679466383.904721	C0UivC3fZumTy4iv2a	192.168.177.25	59573	192.168.177.228	53	tcp	dns	0.154289	42	106	SF	-	-	0	ShADadFf	7	334	6	358	-
1679466383.905732	CRvykw49D4vmsVZ7h7	192.168.177.25	59574	192.168.177.228	53	tcp	dns	0.165571	42	100	SF	-	-	0	ShADadFf	7	334	6	352	-
1679466384.584382	CLIqN32IY7jujWxDK7	192.168.177.25	59578	192.168.177.228	53	tcp	dns	0.161835	34	62	SF	-	-	0	ShADadFf	7	326	6	314	-
1679466384.585264	C7iKZH1GvAtW5f5U91	192.168.177.25	59579	192.168.177.228	53	tcp	dns	0.380554	34	83	SF	-	-	0	ShADFaTdfR	7	360	5	307	-
1679466384.944539	Cwmp9y4luW91uHenTc	192.168.177.25	59581	192.168.177.228	53	tcp	dns	0.145123	32	96	SF	-	-	0	ShADadFf	7	324	6	348	-
1679466384.955469	CwwYJT3RME6V2WFJ7	192.168.177.25	59584	192.168.177.228	53	tcp	dns	0.160263	32	58	SF	-	-	0	ShADadFf	7	324	6	310	-
1679466384.945020	CcPlik2JALaVBOnl3b	192.168.177.25	59582	192.168.177.228	53	tcp	dns	0.170712	32	93	SF	-	-	0	ShADadFf	7	324	6	345	-
1679466384.957227	CQLg1L9ZeOb17vUol	192.168.177.25	59585	192.168.177.228	53	tcp	dns	0.165474	32	88	SF	-	-	0	ShADadFf	7	324	6	340	-
1679466385.497478	CeyCeV8XeEt6jlYRc	192.168.177.25	59588	192.168.177.228	53	tcp	dns	0.142051	30	95	SF	-	-	0	ShADadFf	7	322	6	347	-
1679466380.650244	CdcYD62dA8JXJImJfl	fe80::ec8e:f796:f016:6de7	50078	ff02::1:3	5355	udp	dns	0.420798	66	0	S0	-	-	0	D	2	162	0	0	-
1679466380.650497	C2l2bo2YkYwfnzkMUi	192.168.177.25	50078	224.0.0.252	5355	udp	dns	0.420775	66	0	S0	-	-	0	D	2	122	0	0	-
1679466385.496676	Ck5uw84G6RBm6tMXn3	192.168.177.25	59587	192.168.177.228	53	tcp	dns	0.157266	30	46	SF	-	-	0	ShADadFf	7	322	6	298	-
1679466385.639077	CD5n7V3ayT6a91Bygg	192.168.177.25	59590	192.168.177.228	53	tcp	dns	0.182343	47	104	SF	-	-	0	ShADadFf	7	339	6	356	-
1679466385.648186	CVgMS74YrN3BRf4vX7	192.168.177.25	59593	192.168.177.228	53	tcp	dns	0.176144	49	113	SF	-	-	0	ShADadFf	7	341	6	365	-
1679466385.638326	Cpafm12qawZpexQWZ	192.168.177.25	59589	192.168.177.228	53	tcp	dns	0.186004	47	63	SF	-	-	0	ShADadFf	7	339	6	315	-
1679466385.645219	C9SUE24au8CPvB2At1	192.168.177.25	59592	192.168.177.228	53	tcp	dns	0.179111	43	125	SF	-	-	0	ShADadFf	7	335	6	377	-
1679466385.644879	CWFXIL33u4LXN8lDyk	192.168.177.25	59591	192.168.177.228	53	tcp	dns	0.180311	43	107	SF	-	-	0	ShADadFf	7	335	6	359	-
1679466385.648913	CNDBZM3y3tpBurFHyh	192.168.177.25	59594	192.168.177.228	53	tcp	dns	0.177697	49	114	SF	-	-	0	ShADadFf	7	341	6	366	-
1679466385.826079	CqRlJuqkWZu4K5l0f	192.168.177.25	59598	192.168.177.228	53	tcp	dns	0.153652	49	113	SF	-	-	0	ShADadFf	7	341	6	365	-
1679466385.828887	CZXpyf1BFEihuyy7Ji	192.168.177.25	59603	192.168.177.228	53	tcp	dns	0.150844	43	108	SF	-	-	0	ShADadFf	7	335	6	352	-
1679466386.010802	Cd2DbM1r4iAoyFzR8j	192.168.177.25	59605	192.168.177.228	53	tcp	dns	0.157740	53	118	SF	-	-	0	ShADadFf	7	345	6	370	-
1679466386.010372	CWjGll1GZlVQlbXpYj	192.168.177.25	59604	192.168.177.228	53	tcp	dns	0.158170	53	117	SF	-	-	0	ShADadFf	7	345	6	369	-
1679466385.826390	CYisFXo934oYWzEX2	192.168.177.25	59599	192.168.177.228	53	tcp	dns	0.403420	49	114	SF	-	-	0	ShADFaTdfR	7	390	5	338	-
1679466385.827262	CmQppk3IUXsULasYIg	192.168.177.25	59600	192.168.177.228	53	tcp	dns	0.453743	49	227	SF	-	-	0	ShADTadFf	8	430	5	439	-
1679466385.828608	CPVPE426HQzzRER6Tj	192.168.177.25	59602	192.168.177.228	53	tcp	dns	0.452397	43	107	SF	-	-	0	ShADTadFf	8	418	5	319	-
1679466385.827640	Cjwn0k3eQ7MbiKc4X4	192.168.177.25	59601	192.168.177.228	53	tcp	dns	0.453365	49	177	SF	-	-	0	ShADTadFf	8	430	5	389	-
1679466386.310585	C20gQm4gr0oocgxzF	192.168.177.25	59608	192.168.177.228	53	tcp	dns	0.136920	40	138	SF	-	-	0	ShADadFf	7	332	6	390	-
1679466386.310241	CQvjnd1bgKwos2mtL6	192.168.177.25	59607	192.168.177.228	53	tcp	dns	0.137264	40	89	SF	-	-	0	ShADadFf	7	332	6	341	-
1679466386.530098	CgmKE93JHzGbbWn5Gk	192.168.177.25	59612	192.168.177.228	53	tcp	dns	0.148446	36	120	SF	-	-	0	ShADadFf	7	328	6	372	-
1679466386.529794	CaxTkOYUJDEXLEUnh	192.168.177.25	59611	192.168.177.228	53	tcp	dns	0.166536	36	71	SF	-	-	0	ShADadFf	7	328	6	323	-
1679466386.736010	CqvsGO3eJMTiUJ71yd	192.168.177.25	59615	192.168.177.228	53	tcp	dns	0.135113	35	51	SF	-	-	0	ShADadFf	7	327	6	303	-
1679466386.737061	CWXD86233oQDEsEqSi	192.168.177.25	59616	192.168.177.228	53	tcp	dns	0.143688	35	91	SF	-	-	0	ShADadFf	7	327	6	343	-
1679466386.691378	CBHiC53oTZCDdpHSv	192.168.177.25	59614	140.82.112.25	443	tcp	ssl	0.577364	1742	3548	SF	-	-	0	ShADdfFa	11	2194	11	4000	-
1679466387.368726	CrXyksHEfAeqysBX3	192.168.177.25	59564	216.58.210.174	443	tcp	-	2.280795	0	0	RSTRH	-	-	0	^rr	0	0	2	80	-
1679466376.458071	C6SFiT1PCkKVdatcJl	192.168.177.25	59555	216.58.210.164	443	tcp	ssl	10.114939	591	4449	RSTR	-	-	0	ShADadfr	6	843	9	4821	-
1679466383.066100	C2LWSIW07s3wAxCJ3	fe80::ec8e:f796:f016:6de7	53455	ff02::1:3	5355	udp	dns	0.417424	66	0	S0	-	-	0	D	2	162	0	0	-
1679466383.066404	ClvWhK2WeE0rr2w7pi	192.168.177.25	53455	224.0.0.252	5355	udp	dns	0.417641	66	0	S0	-	-	0	D	2	122	0	0	-
1679466388.300022	Cf5aLEZyl5LoFizZf	192.168.177.25	59563	216.58.210.174	443	tcp	-	1.263794	0	0	RSTRH	-	-	0	^rr	0	0	2	80	-
1679466389.120249	CUCsjReueT1Fs98Pc	192.168.177.25	59620	192.168.177.228	53	tcp	dns	0.138730	26	82	SF	-	-	0	ShADadFf	7	318	6	334	-
1679466389.119497	CY0Ze84BUloyqeObf5	192.168.177.25	59619	192.168.177.228	53	tcp	dns	0.140678	26	122	SF	-	-	0	ShADadFf	7	318	6	374	-
1679466390.064650	C6cDKu3Eq2KyrU9Ueg	192.168.177.25	59516	23.14.4.232	80	tcp	-	0.085356	0	0	SF	-	-	0	FfA	2	80	1	40	-
1679466385.454417	CidKdD1aVtHEfUY3B9	fe80::ec8e:f796:f016:6de7	56783	ff02::1:3	5355	udp	dns	0.421586	66	0	S0	-	-	0	D	2	162	0	0	-
1679466385.454701	CTCfe81EfvGEyBTrPd	192.168.177.25	56783	224.0.0.252	5355	udp	dns	0.421551	66	0	S0	-	-	0	D	2	122	0	0	-
1679466391.688347	CIVGGl2cCWhKH7j6S6	192.168.177.25	59572	216.58.210.174	443	tcp	-	2.482747	0	0	RSTRH	-	-	0	^rr	0	0	2	80	-
1679466391.688347	C2ojyz3uricLdyHtTh	192.168.177.25	59571	216.58.210.174	443	tcp	-	2.157604	0	0	RSTRH	-	-	0	^rr	0	0	2	80	-
1679466387.837516	CIY0pk3sZ6dDcMclBf	fe80::ec8e:f796:f016:6de7	56805	ff02::1:3	5355	udp	dns	0.415365	66	0	S0	-	-	0	D	2	162	0	0	-
1679466387.837732	CpFrai1rkGRLYU3hk1	192.168.177.25	56805	224.0.0.252	5355	udp	dns	0.415332	66	0	S0	-	-	0	D	2	122	0	0	-
1679466334.913563	CfFAITsoi9lnNKSx3	192.168.177.25	57582	239.255.255.250	1900	udp	-	3.024535	700	0	S0	-	-	0	D	4	812	0	0	-
1679466394.308999	CgMfZIY2okmW51Bl7	192.168.177.25	59622	192.168.177.228	53	tcp	dns	0.316316	35	51	SF	-	-	0	ShADadFf	7	327	6	303	-
1679466394.310042	CRYzmV3cjDxfhjax85	192.168.177.25	59623	192.168.177.228	53	tcp	dns	0.317162	35	91	SF	-	-	0	ShADadFf	7	327	6	343	-
1679466394.568419	CEYPaC3zLCyFU04pY9	192.168.177.25	59624	192.168.177.228	53	tcp	dns	0.188419	34	62	SF	-	-	0	ShADadFf	7	326	6	314	-
1679466394.569856	CwAB721llC5XUmNCi6	192.168.177.25	59625	192.168.177.228	53	tcp	dns	0.188131	34	83	SF	-	-	0	ShADadFf	7	326	6	335	-
1679466395.179463	CSKNPI1AxJS05Cp0ub	192.168.177.25	59564	216.58.210.174	443	tcp	-	-	-	-	RSTRH	-	-	0	^r	0	0	1	40	-
1679466390.247353	CABhAY3IY9XHHS6E84	fe80::ec8e:f796:f016:6de7	63373	ff02::1:3	5355	udp	dns	0.405204	66	0	S0	-	-	0	D	2	162	0	0	-
1679466390.247672	CGrd8533llkNdxcff5	192.168.177.25	63373	224.0.0.252	5355	udp	dns	0.405070	66	0	S0	-	-	0	D	2	122	0	0	-
1679466397.002166	CKSeg83iJHQnitl6Sf	192.168.177.25	59563	216.58.210.174	443	tcp	-	-	-	-	RSTRH	-	-	0	^r	0	0	1	40	-
1679466397.427294	CqVuCt4BT9t6KxidDb	192.168.177.25	59635	192.168.177.228	53	tcp	dns	0.181411	32	112	SF	-	-	0	ShADadFf	7	324	6	364	-
1679466397.427830	C53nXw4qibe6k8l9pa	192.168.177.25	59636	192.168.177.228	53	tcp	dns	0.180875	32	93	SF	-	-	0	ShADadFf	7	324	6	345	-
1679466392.650680	Csztng3KF2z9ODZY94	fe80::ec8e:f796:f016:6de7	58922	ff02::1:3	5355	udp	dns	0.416219	66	0	S0	-	-	0	D	2	162	0	0	-
1679466392.650922	CgOblq45XoNqw3sQU3	192.168.177.25	58922	224.0.0.252	5355	udp	dns	0.416216	66	0	S0	-	-	0	D	2	122	0	0	-
1679466395.046498	CDcQEh2cKJfDoSgX6	fe80::ec8e:f796:f016:6de7	56105	ff02::1:3	5355	udp	dns	0.418983	66	0	S0	-	-	0	D	2	162	0	0	-
1679466395.046849	Cs0O5Rf8l10HBNB32	192.168.177.25	56105	224.0.0.252	5355	udp	dns	0.418831	66	0	S0	-	-	0	D	2	122	0	0	-
1679466400.298165	Cs5p014DBZRUS2Yed6	192.168.177.25	59645	192.168.177.228	53	tcp	dns	0.164827	29	90	SF	-	-	0	ShADadFf	7	321	6	342	-
1679466400.297461	CXC7bv3yHudCrU2BK1	192.168.177.25	59644	192.168.177.228	53	tcp	dns	0.229525	29	100	SF	-	-	0	ShADadFf	7	321	6	352	-
1679466394.754619	C5sAXw2I0UWxamRGLk	192.168.177.25	59627	213.180.204.179	443	tcp	ssl	5.800665	2811	5521	SF	-	-	0	ShADadfF	12	3303	15	6133	-
1679466400.808284	C6tsPg2yRHAHUnhVth	192.168.177.25	59646	192.168.177.228	53	tcp	dns	0.169063	29	52	SF	-	-	0	ShADadFf	7	321	6	304	-
